city,neighborhood,median_ppsqm,count,mean_ppsqm,ltype
الرياض,أم سليم,6785.714285714285,7,6217.024344390369,sale
الرياض,إشبيلية,7924.418604651162,124,8072.77342376872,sale
الرياض,احد,3484.848484848485,17,28427.166262715094,sale
الرياض,اشبيلية,7888.888888888889,38,7837.391578857015,sale
الرياض,الأندلس,6589.147286821705,33,7507.702619324306,sale
الرياض,الإزدهار,8474.57627118644,29,8978.56976961726,sale
الرياض,الازدهار,8946.731234866827,10,10681.81331867288,sale
الرياض,الاندلس,7957.375478927203,8,7936.725149015182,sale
الرياض,البديعة,3619.0476190476193,17,4282.923797560441,sale
الرياض,البرية,2300.0,19,2656.5302899047747,sale
الرياض,البيان,5333.333333333333,303,5789.159737605142,sale
الرياض,التعاون,11636.363636363636,33,12926.373460678327,sale
الرياض,الجرادية,6289.308176100629,19,5947.199306154488,sale
الرياض,الجزيرة,5000.0,9,5307.873665765603,sale
الرياض,الجنادرية,4418.604651162791,1297,4761.300204502329,sale
الرياض,الحائر,1160.4799498746868,21,1314.5259347177787,sale
الرياض,الحزم,3726.7080745341614,424,5758.149009792932,sale
الرياض,الحمراء,8235.29411764706,68,8852.720219872814,sale
الرياض,الخالدية,6944.444444444444,10,8986.545299379968,sale
الرياض,الخليج,6410.25641025641,436,6424.8621478166015,sale
الرياض,الخير,2701.715374841169,225,3188.314073887165,sale
الرياض,الدار البيضاء,3473.684210526316,282,6623.034965457444,sale
الرياض,الدريهمية,5105.263157894737,10,4366.704964677767,sale
الرياض,الديرة,4002.112676056338,9,5781.351987460548,sale
الرياض,الرائد,14795.918367346938,11,16744.815227908297,sale
الرياض,الراية,668.6882051282051,12,686.7693017183182,sale
الرياض,الربوة,6307.620166542996,34,6902.57456831808,sale
الرياض,الربيع,10582.010582010582,47,12038.075823188563,sale
الرياض,الرحمانية,12901.639344262294,24,18317.943412078832,sale
الرياض,الرسالة,485.0,8,545.2907608695652,sale
الرياض,الرفيعة,10528.920384813333,30,10787.397577021633,sale
الرياض,الرمال,5952.380952380952,2512,6323.493735584384,sale
الرياض,الروابي,7299.658994032396,46,7889.724921883515,sale
الرياض,الروضة,7607.692307692308,158,6932.996560864423,sale
الرياض,الريان,7378.3359497645215,49,9099.473707287778,sale
الرياض,الزاهر,900.0432692307693,78,967.5342355959502,sale
الرياض,الزهراء,9786.476868327401,7,10730.153231661363,sale
الرياض,الزهرة,4296.875,131,4762.615896606955,sale
الرياض,السحاب,2400.0,16,2376.0833333333335,sale
الرياض,السعادة,5940.59405940594,251,5790.384268467792,sale
الرياض,السلام,5622.119815668203,42,6000.840711508879,sale
الرياض,السلي,3404.143258426966,40,4772.478672735665,sale
الرياض,السليمانية,9971.590909090908,22,10658.292807971722,sale
الرياض,السويدي,4986.033519553072,208,5686.595471271585,sale
الرياض,السويدي الغربي,6010.973489787049,70,6631.376354265415,sale
الرياض,الشعلة,681.5,74,701.1072250389375,sale
الرياض,الشفا,3504.901960784314,25,16984.946842907524,sale
الرياض,الشفاء,3691.2751677852348,65,3654.2456640953146,sale
الرياض,الشميسي,3006.548223350254,21,6185.220719983266,sale
الرياض,الشهداء,10526.315789473685,33,13346.129558509438,sale
الرياض,الصالحية,2797.5448458996016,8,3222.9549540369835,sale
الرياض,الصحافة,11875.0,118,13862.095432562217,sale
الرياض,الصفا,5300.0,17,5624.872885300552,sale
الرياض,الصفاء,6414.285714285714,32,8136.231738115792,sale
الرياض,الصناعية,6557.377049180328,7,12587.747798607614,sale
الرياض,الصناعية القديمة,6814.310051107325,5,5792.794896127505,sale
الرياض,الضباط,7508.09187279152,19,12385.832732953068,sale
الرياض,العارض,10247.252747252747,830,10175.864772881652,sale
الرياض,العريجاء,4000.0,9,5062.9386374438,sale
الرياض,العريجاء الأوسط,3760.0,38,4465.950145298307,sale
الرياض,العريجاء الغربي,4633.204633204633,67,4667.9989741321015,sale
الرياض,العريجاء الغربية,4566.602316602317,22,4324.541258443369,sale
الرياض,العريجاء الوسطى,5000.0,21,5986.340920152334,sale
الرياض,العزيزية,3500.0,126,6966.8082122416445,sale
الرياض,العقيق,12114.312818688486,82,12594.160288912604,sale
الرياض,العلا,749.7509960159363,52,794.0291202091413,sale
الرياض,العليا,11901.408450704226,145,13049.094767501194,sale
الرياض,العمل,7000.0,13,10057.951782418942,sale
